  29000036  58.78667   10.60167     0.00       17.940
  42007039  58.78667   10.60833     0.00       18.110
  42007502  58.78500   10.10833     0.00       21.410
  42007039  58.78500   10.57333     0.00       17.310
  42007501  58.78333   10.25167     0.00       27.520
  29000034  58.78333   10.29667     0.00       27.410
  42007033  58.78333   10.40333     0.00       23.520
  42007039  58.78333   10.53833     0.00       15.420
  42007039  58.78167   10.46833     0.00       21.310
  42007039  58.78167   10.50333     0.00       19.210
  29000071  58.78000    9.78667     0.00       16.370
  42007039  58.78000   10.43500     0.00       23.400
  42007029  58.78000   10.51667     0.00       10.600
  42007039  58.77833   10.36500     0.00       25.910
  42007039  58.77833   10.40000     0.00       25.810
  42007039  58.77667   10.33000     0.00       25.810
  42007038  58.77667   10.77167     0.00       16.510
  42007039  58.77500   10.29500     0.00       26.020
  42007039  58.77333   10.22667     0.00       22.320
  42007039  58.77333   10.26167     0.00       25.320
  42007039  58.77167   10.19167     0.00       21.410
  29000036  58.77167   10.60833     0.00       16.440
  42007028  58.77167   10.66333     0.00       15.410
  42007502  58.76833   10.09333     0.00       21.610
  42007039  58.76833   10.12167     0.00       15.710
  42007039  58.76667   10.08833     0.00       16.920
  42007039  58.76500   10.05333     0.00       14.320
  42007501  58.76500   10.26500     0.00       29.620
  42007033  58.76500   10.41667     0.00       21.920
  29000071  58.76333    9.79667     0.00       11.610
  42007034  58.76333   10.18667     0.00       22.010
  36000137  58.76167    9.96000     0.00        5.660
  42007039  58.76167    9.98500     0.00       19.420
  42007029  58.76167   10.52667     0.00       13.020
  42007039  58.76000    9.95333     0.00       20.210
  29000034  58.76000   10.24167     0.00       23.880
  42007039  58.75833    9.92000     0.00       19.420
  42007038  58.75833   10.75833     0.00       17.720
  42007040  58.75500    9.84833     0.00        7.830
  29000036  58.75500   10.61667     0.00       15.690
  42007040  58.75167    9.81333     0.00        9.620
  42007028  58.75167   10.67500     0.00       20.020
  42007040  58.75000    9.78000     0.00       10.720
  42007502  58.74833   10.07833     0.00       21.420
  42007040  58.74667    9.71000     0.00       18.230
  29000071  58.74667    9.80667     0.00       12.260
  42007501  58.74667   10.27833     0.00       28.930
  42007033  58.74667   10.43000     0.00       18.830
  42007040  58.74500    9.67500     0.00       21.730
  42007034  58.74500   10.19667     0.00       20.430
  29000034  58.74500   10.21500     0.00       23.990
  42007040  58.74333    9.64000     0.00       24.020
  42007029  58.74333   10.53667     0.00       13.820
  42007038  58.74167   10.74500     0.00       14.630
  42007040  58.74000    9.60500     0.00       26.230
  29000982  58.73667    9.46500     0.00       33.760
  42007040  58.73500    9.53500     0.00       29.920
  29000036  58.73500   10.62500     0.00       18.090
  36000149  58.73500   10.62667     0.00       10.800
  42007009  58.73167   10.68667     0.00       16.730
  42007502  58.73000   10.06167     0.00       21.640
  29000071  58.72833    9.81667     0.00        8.530
  42007033  58.72833   10.44333     0.00       19.520
  42007501  58.72667   10.29167     0.00       29.720
  42007034  58.72500   10.20667     0.00       21.630
  42007029  58.72500   10.54833     0.00        8.030
  42007038  58.72500   10.73167     0.00       17.830
  36000136  58.71833    9.86000     0.00        4.150
  29000036  58.71667   10.63333     0.00       17.570
  42007502  58.71167   10.04500     0.00       19.840
  42007028  58.71167   10.69833     0.00       16.740
  42007033  58.71000   10.45667     0.00       17.950
  42007501  58.70833   10.30500     0.00       25.930
  42007038  58.70833   10.71833     0.00       16.030
  42007034  58.70667   10.21833     0.00       21.720
  42007029  58.70667   10.55833     0.00        7.620
  29000034  58.70500   10.16167     0.00       15.510
  29000067  58.70000    9.53667     0.00       23.310
  29000036  58.69833   10.64333     0.00       16.950
  29000071  58.69333    9.83500     0.00        4.850
  42007502  58.69167   10.03000     0.00       19.330
  42007038  58.69167   10.70667     0.00       15.630
  42007028  58.69167   10.71000     0.00       15.430
  29000034  58.69000   10.13333     0.00       15.720
  42007501  58.69000   10.31667     0.00       26.440
  42007029  58.68833   10.56833     0.00        6.120
  42007034  58.68667   10.22667     0.00       18.430
  29000067  58.68333    9.54667     0.00       18.250
  29000036  58.67833   10.65167     0.00       14.260
  36000135  58.67667    9.76000     0.00        0.500
  29000039  58.67667   10.18000     0.00       23.990
  42007502  58.67333   10.01500     0.00       18.040
  29000034  58.67333   10.10667     0.00       16.460
  42007038  58.67333   10.69333     0.00       15.640
  42007501  58.67167   10.33000     0.00       26.540
  42007028  58.67167   10.72000     0.00       14.640
  42007029  58.67000   10.58000     0.00        4.350
  42007034  58.66833   10.23667     0.00       18.430
  36000150  58.66833   10.64667     0.00        8.170
  29000034  58.66500   10.07667     0.00       15.130
  29000067  58.66333    9.55667     0.00       17.670
  29000036  58.66000   10.66167     0.00       14.830
  29000071  58.65833    9.85500     0.00       13.170
  29000039  58.65833   10.19000     0.00       24.370
  42007038  58.65667   10.68000     0.00       13.530
  42007502  58.65500   10.00000     0.00       14.640
  29000034  58.65500   10.04833     0.00       17.140
  42007033  58.65500   10.49833     0.00       18.240
  42007501  58.65333   10.34333     0.00       26.040
  42007028  58.65167   10.73167     0.00       14.050
  29000072  58.65000   10.04167     0.00       13.140
  42007034  58.64833   10.24667     0.00       21.630
  29000067  58.64500    9.56667     0.00       14.540
  29000068  58.64167    9.71500     0.00        4.210
  29000034  58.64167   10.02000     0.00       15.110
  29000071  58.64000    9.86500     0.00        7.950
  42007038  58.64000   10.66500     0.00        4.660
  29000036  58.64000   10.67167     0.00       12.250
  29000039  58.63833   10.20000     0.00       23.880
  42007502  58.63500    9.98333     0.00       11.350
  42007501  58.63500   10.35667     0.00       26.050
  36000134  58.63333    9.66000     0.00       -2.010
  29000072  58.63333   10.05500     0.00       12.380
  29000067  58.63167    9.57500     0.00       10.420
  42007029  58.63167   10.60167     0.00        2.260
  29000034  58.62833    9.99167     0.00        8.690
  42007034  58.62833   10.25500     0.00       20.150
  29000071  58.62500    9.87667     0.00       10.150
  29000068  58.62333    9.72000     0.00        3.590
  42007038  58.62333   10.65167     0.00        5.060
  29000067  58.62000    9.58333     0.00        9.060
  29000036  58.62000   10.68167     0.00       10.960
  29000039  58.61833   10.21333     0.00       25.290
  42007502  58.61667    9.96833     0.00       12.240
  42007501  58.61667   10.37000     0.00       26.340
  29000034  58.61500    9.96333     0.00       10.860
  29000072  58.61500   10.07000     0.00       11.660
  42007029  58.61333   10.61333     0.00       -2.550
  29000043  58.61167    9.44667     0.00       14.330
  29000068  58.61000    9.72667     0.00        3.660
  42007034  58.61000   10.26333     0.00       17.230
  29000071  58.60833    9.88667     0.00        8.800
  42007038  58.60667   10.63833     0.00        0.740
  36000151  58.60500   10.68833     0.00        3.280
  29000067  58.60333    9.59167     0.00        5.000
  29000034  58.60167    9.93667     0.00       10.840
  29000039  58.60000   10.22667     0.00       25.370
  29000036  58.60000   10.69167     0.00        9.370
  42007502  58.59833    9.95333     0.00       11.550
  42007501  58.59833   10.38333     0.00       31.050
  42007033  58.59667   10.53833     0.00       10.850
  29000068  58.59500    9.73167     0.00        2.570
  42007029  58.59500   10.62500     0.00       -2.750
  29000072  58.59333   10.08333     0.00       11.110
  36000133  58.59167    9.56167     0.00       -6.650
  29000043  58.59000    9.45833     0.00       10.880
  42007034  58.59000   10.27167     0.00       14.650
  42007038  58.59000   10.62500     0.00        0.450
  29000067  58.58667    9.59833     0.00        0.150
  29000034  58.58500    9.90833     0.00       12.180
  42007502  58.58000    9.93667     0.00       12.350
  29000039  58.58000   10.23833     0.00       20.780
  42007501  58.58000   10.39667     0.00       30.150
  29000036  58.58000   10.70167     0.00        8.180
  29000068  58.57667    9.74000     0.00        2.850
  42007029  58.57667   10.63667     0.00       -4.340
  29000072  58.57500   10.09500     0.00        8.990
  42007033  58.57333   10.55000     0.00        9.450
  29000067  58.57167    9.60500     0.00       -4.840
  42007038  58.57167   10.61167     0.00        1.360
  42007034  58.57000   10.28167     0.00       14.960
  29000034  58.56833    9.88000     0.00       10.030
  29000071  58.56167    9.92167     0.00       11.060
  29000039  58.56167   10.25000     0.00       20.760
  42007501  58.56167   10.41167     0.00       26.460
  29000036  58.56167   10.71167     0.00        6.560
  42007502  58.56000    9.92000     0.00       11.470
  29000067  58.55833    9.61333     0.00       -2.470
  29000068  58.55833    9.74667     0.00        2.330
  29000034  58.55667    9.85167     0.00        5.870
  29000072  58.55500   10.10833     0.00       10.400
  42007038  58.55500   10.59833     0.00        1.360
  42007034  58.55167   10.29000     0.00       13.870
  36000132  58.54833    9.46167     0.00       -9.150
  29000043  58.54667    9.48000     0.00        4.980
  29000071  58.54500    9.93333     0.00        8.510
  29000067  58.54333    9.62167     0.00       -4.460
  42007501  58.54333   10.42500     0.00       24.460
  29000036  58.54333   10.72167     0.00        0.940
  42007502  58.54167    9.90500     0.00        3.670
  36000152  58.54167   10.73000     0.00       -0.610
  29000068  58.54000    9.75500     0.00        0.310
  29000072  58.54000   10.11833     0.00        7.010
  29000039  58.53833   10.26333     0.00       20.450
  42007038  58.53833   10.58500     0.00        2.770
  42007029  58.53833   10.66000     0.00       -3.130
  29000040  58.53667    9.85000     0.00        5.980
  29000034  58.53500    9.79333     0.00       -2.480
  42007034  58.53167   10.29833     0.00       15.380
  42007033  58.53000   10.57167     0.00        5.650
  29000067  58.52833    9.63000     0.00       -7.640
  29000043  58.52500    9.49167     0.00       -0.170
  29000034  58.52500    9.76333     0.00       -6.870
  42007501  58.52500   10.43833     0.00       20.070
  29000068  58.52333    9.76167     0.00       -2.440
  42007502  58.52333    9.88833     0.00       -2.230
  29000072  58.52333   10.13000     0.00        6.260
  42007038  58.52000   10.57000     0.00        4.560
  42007029  58.52000   10.67000     0.00       -4.740
  29000071  58.51333    9.95667     0.00       -2.030
  42007034  58.51333   10.30833     0.00       12.160
  29000034  58.51167    9.73500     0.00       -8.000
  29000068  58.51000    9.77000     0.00       -3.060
  29000067  58.50833    9.63833     0.00       -8.230
  42007033  58.50833   10.58333     0.00        7.470
  29000036  58.50833   10.74333     0.00        2.870
  36000131  58.50667    9.36167     0.00      -11.780
  29000072  58.50667   10.13833     0.00        5.710
  42007502  58.50500    9.87167     0.00       -6.740
  42007501  58.50500   10.45167     0.00       18.060
  29000043  58.50333    9.50000     0.00       -5.720
  42007038  58.50333   10.55667     0.00        6.370
  42007029  58.50167   10.68167     0.00       -4.830
  29000034  58.50000    9.70500     0.00       -9.260
  42007027  58.50000   10.83333     0.00        2.070
  29000071  58.49833    9.97000     0.00        1.180
  29000068  58.49667    9.77667     0.00       -9.290
  29000040  58.49333    9.87167     0.00       -5.120
  42007034  58.49333   10.31833     0.00        8.770
  29000036  58.49167   10.75333     0.00        1.120
  29000072  58.49000   10.14667     0.00        4.850
  29000067  58.48833    9.64833     0.00      -10.510
  29000034  58.48667    9.67667     0.00      -10.380
  42007502  58.48667    9.85333     0.00      -10.130
  42007501  58.48667   10.46500     0.00       15.470
  42007033  58.48667   10.59500     0.00        7.070
  42007038  58.48500   10.54167     0.00        6.680
  29000068  58.48333    9.78500     0.00      -11.210
  29000043  58.48167    9.51000     0.00       -1.870
  29000039  58.48167   10.29833     0.00       20.430
  42007029  58.48167   10.69167     0.00       -5.210
  42007027  58.48000   10.84500     0.00       -0.530
  36000153  58.47667   10.77167     0.00       -4.360
  29000034  58.47500    9.64667     0.00      -15.630
  42007034  58.47500   10.32667     0.00        5.090
  29000040  58.47333    9.88333     0.00       -7.600
  29000072  58.47333   10.15500     0.00        1.900
  29000036  58.47000   10.76333     0.00        2.570
  29000068  58.46833    9.79333     0.00      -14.100
  42007502  58.46833    9.83667     0.00      -11.620
  42007501  58.46833   10.47833     0.00       13.680
  42007038  58.46833   10.52667     0.00        8.980
  42007033  58.46500   10.60667     0.00        4.680
  36000130  58.46333    9.26167     0.00      -14.280
  29000034  58.46333    9.61667     0.00      -16.790
  42007029  58.46333   10.70167     0.00       -7.920
  29000043  58.46000    9.51833     0.00       -2.220
  29000039  58.46000   10.31167     0.00       16.080
  42007027  58.46000   10.85833     0.00       -0.210
  29000072  58.45667   10.16333     0.00       -0.950
  42007034  58.45667   10.33667     0.00       -0.710
  29000034  58.45167    9.58833     0.00      -17.750
  29000068  58.45167    9.80167     0.00      -13.550
  29000040  58.45167    9.89500     0.00       -8.050
  42007502  58.45000    9.82000     0.00      -12.700
  42007501  58.45000   10.49167     0.00       13.200
  42007038  58.45000   10.51333     0.00        9.300
  42007029  58.44500   10.71333     0.00       -7.310
  42007027  58.44333   10.87167     0.00        0.000
  29000072  58.44167   10.17167     0.00       -1.140
  29000043  58.44000    9.52833     0.00       -6.000
  29000039  58.43833   10.32333     0.00       10.930
  42007034  58.43833   10.34667     0.00       -3.520
  29000063  58.43667    9.12333     0.00       -1.530
  29000034  58.43500    9.56000     0.00      -14.400
  29000068  58.43500    9.81000     0.00      -12.300
  42007038  58.43500   10.49833     0.00       10.080
  42007502  58.43167    9.80333     0.00      -11.910
  29000036  58.43167   10.78667     0.00        1.770
  42007501  58.43000   10.50667     0.00        6.780
  29000040  58.42833    9.90667     0.00       -7.260
  29000072  58.42667   10.18000     0.00       -4.130
  42007029  58.42667   10.72333     0.00       -6.820
  42007027  58.42667   10.88500     0.00       -2.920
  29000043  58.42333    9.53667     0.00       -7.960
  36000129  58.42167    9.16333     0.00      -14.910
  29000039  58.42167   10.33500     0.00        7.080
  29000064  58.42000    9.38000     0.00       -6.490
  29000068  58.42000    9.81833     0.00      -13.990
  29000034  58.41833    9.53167     0.00      -14.850
  42007034  58.41833   10.35500     0.00       -3.810
  42007038  58.41833   10.48500     0.00        5.790
  29000036  58.41500   10.79833     0.00        2.120
  29000063  58.41333    9.13000     0.00       -1.550
  42007502  58.41333    9.78500     0.00      -11.620
  36000154  58.41333   10.81333     0.00       -7.240
  42007501  58.41167   10.52167     0.00        6.790
  29000072  58.41000   10.18833     0.00       -6.080
  42007027  58.41000   10.89833     0.00       -2.010
  29000071  58.40833   10.04000     0.00       -7.440
  42007029  58.40833   10.73500     0.00       -3.800
  29000043  58.40667    9.54500     0.00      -10.710
  29000039  58.40667   10.34500     0.00        4.690
  29000034  58.40500    9.50333     0.00      -11.670
  29000064  58.40333    9.39000     0.00      -10.340
  29000068  58.40333    9.82667     0.00      -13.740
  42007038  58.40167   10.47167     0.00        3.000
  42007033  58.40167   10.64000     0.00        4.000
  42007034  58.40000   10.36500     0.00       -3.500
  29000063  58.39667    9.13667     0.00       -2.300
  42007502  58.39500    9.76667     0.00      -13.500
  29000071  58.39333   10.05167     0.00       -8.230
  42007501  58.39333   10.53667     0.00        5.300
  29000037  58.39333   10.80667     0.00       -1.130
  29000034  58.39167    9.47500     0.00      -13.890
  29000072  58.39167   10.19667     0.00       -7.690
  29000043  58.39000    9.55333     0.00      -12.460
  29000068  58.39000    9.83333     0.00      -16.260
  42007029  58.38833   10.74500     0.00       -2.700
  42007027  58.38833   10.91000     0.00       -0.600
  29000040  58.38667    9.93167     0.00      -12.290
  29000039  58.38500   10.35667     0.00        6.350
  42007033  58.38500   10.65000     0.00        3.010
  42007038  58.38333   10.45833     0.00       -1.110
  42007034  58.38000   10.37500     0.00       -5.800
  36000128  58.37833    9.06333     0.00      -13.400
  29000063  58.37833    9.14333     0.00       -3.510
  29000034  58.37667    9.44667     0.00      -11.680
  42007502  58.37667    9.75000     0.00      -10.710
  29000068  58.37667    9.83833     0.00      -19.480
  42007501  58.37500   10.55167     0.00        3.700
  29000043  58.37333    9.56167     0.00      -11.210
  29000071  58.37333   10.06333     0.00      -10.810
  29000072  58.37333   10.20333     0.00       -8.910
  29000037  58.37333   10.81500     0.00       -0.410
  29000064  58.37000    9.41000     0.00       -9.840
  42007029  58.37000   10.75500     0.00       -3.090
  29000040  58.36833    9.94333     0.00      -11.000
  42007038  58.36667   10.44500     0.00       -3.800
  42007033  58.36667   10.66000     0.00        3.400
  29000039  58.36333   10.37000     0.00        3.600
  42007034  58.36167   10.38500     0.00      -12.380
  29000034  58.36000    9.42000     0.00      -11.030
  29000068  58.36000    9.84667     0.00      -20.730
  29000063  58.35833    9.15167     0.00       -6.190
  42007502  58.35833    9.73167     0.00      -11.290
  29000072  58.35667   10.21167     0.00      -10.560
  42007501  58.35667   10.56833     0.00       -0.390
  29000043  58.35500    9.57167     0.00       -7.720
  29000037  58.35500   10.82500     0.00       -0.520
  29000071  58.35333   10.07500     0.00      -12.990
  42007029  58.35167   10.76500     0.00       -2.580
  42007027  58.35167   10.92333     0.00       -4.080
  29000040  58.35000    9.95333     0.00      -13.920
  29000714  58.35000   10.07500     0.00      -12.970
  42007038  58.35000   10.43167     0.00       -6.510
  36000155  58.35000   10.85667     0.00       -9.110
  42007033  58.34833   10.67167     0.00        3.700
  29000039  58.34667   10.38167     0.00        1.850
  29000034  58.34333    9.39500     0.00       -8.680
  29000068  58.34167    9.85333     0.00      -21.440
  42007034  58.34167   10.39500     0.00      -13.590
  29000063  58.34000    9.15833     0.00       -8.610
  42007502  58.34000    9.71500     0.00      -10.700
  29000072  58.33833   10.21833     0.00      -11.270
  36000127  58.33667    8.96333     0.00      -13.030
  42007501  58.33667   10.58333     0.00       -2.000
  29000037  58.33667   10.83500     0.00       -2.240
  29000043  58.33500    9.58167     0.00      -12.800
  29000071  58.33500   10.08833     0.00      -16.600
  42007038  58.33333   10.41667     0.00      -11.190
  42007027  58.33333   10.93667     0.00       -4.090
  29000040  58.33167    9.96500     0.00      -17.630
  42007029  58.33167   10.77500     0.00       -0.900
  29000058  58.33000    9.10167     0.00       -3.600
  29000039  58.32833   10.39167     0.00       -2.160
  29000034  58.32667    9.36833     0.00       -9.630
  29000068  58.32500    9.86000     0.00      -22.790
  42007034  58.32333   10.40500     0.00      -17.400
  42007502  58.32167    9.69833     0.00      -13.290
  29000072  58.32167   10.22667     0.00      -13.120
  42007033  58.32167   10.68500     0.00        7.210
  29000063  58.32000    9.16500     0.00      -11.190
  29000071  58.31833   10.10000     0.00      -15.250
  42007501  58.31833   10.59833     0.00       -0.580
  42007038  58.31667   10.40333     0.00      -13.800
  29000037  58.31667   10.84500     0.00       -2.620
  29000034  58.31500    9.34000     0.00       -7.580
  29000064  58.31500    9.44000     0.00       -6.980
  29000044  58.31333    9.06500     0.00       -7.850
  29000040  58.31333    9.97500     0.00      -18.450
  42007029  58.31333   10.78667     0.00       -4.590
  42007027  58.31333   10.95167     0.00       -3.290
  29000043  58.31167    9.59000     0.00      -13.010
  29000058  58.31000    9.10833     0.00       -8.580
  29000068  58.31000    9.86667     0.00      -24.680
  29000039  58.30667   10.40333     0.00       -6.610
  42007033  58.30667   10.69500     0.00        4.510
  42007034  58.30500   10.41500     0.00      -20.680
  42007502  58.30333    9.68000     0.00      -14.380
  29000072  58.30333   10.23333     0.00      -13.240
  42007038  58.30000   10.39000     0.00      -16.890
  42007501  58.30000   10.61500     0.00       -6.290
  29000044  58.29500    9.07167     0.00       -8.460
  29000064  58.29500    9.45167     0.00       -7.260
  29000068  58.29500    9.87333     0.00      -25.360
  29000040  58.29500    9.98500     0.00      -18.060
  36000126  58.29333    8.86500     0.00      -11.510
  29000033  58.29333    9.24667     0.00       -8.120
  42007029  58.29333   10.79667     0.00       -8.280
  42007027  58.29333   10.96500     0.00       -4.780
  29000868  58.29167    9.63000     0.00      -22.990
  29000058  58.29000    9.11500     0.00      -13.050
  29000008  58.28833    8.81500     0.00        5.080
  42007034  58.28667   10.42667     0.00      -21.980
  42007033  58.28667   10.70500     0.00        2.620
  36000156  58.28667   10.89833     0.00      -12.970
  42007038  58.28500   10.37833     0.00      -16.580
  42007502  58.28333    9.66333     0.00      -11.070
  29000072  58.28333   10.24167     0.00      -13.910
  29000068  58.28000    9.88167     0.00      -26.240
  29000044  58.27833    9.08000     0.00      -10.010
  29000033  58.27833    9.22000     0.00       -9.010
  42007027  58.27667   10.97833     0.00      -10.570
  29000006  58.27500    8.92167     0.00      -11.940
  29000040  58.27500    9.99667     0.00      -18.940
  42007033  58.27500   10.71500     0.00       -0.770
  42007029  58.27500   10.80667     0.00      -12.170
  29000058  58.27333    9.12000     0.00      -12.200
  42007038  58.26833   10.36500     0.00      -14.270
  42007034  58.26833   10.43833     0.00      -21.570
  29000038  58.26833   10.70833     0.00       -0.400
  29000008  58.26667    8.82667     0.00        1.540
  29000072  58.26667   10.25000     0.00      -15.760
  42007502  58.26500    9.64333     0.00       -9.570
  29000068  58.26500    9.88833     0.00      -25.630
  29000033  58.26333    9.19333     0.00      -10.890
  29000044  58.26000    9.08833     0.00      -13.820
  29000058  58.25833    9.12500     0.00      -12.990
  42007033  58.25833   10.72500     0.00       -7.390
  29000038  58.25667   10.63167     0.00       -8.150
  42007027  58.25667   10.99167     0.00       -8.780
  29000006  58.25500    8.93667     0.00      -14.110
  29000064  58.25500    9.47333     0.00      -12.210
  29000040  58.25500   10.00833     0.00      -17.110
  42007029  58.25500   10.81667     0.00      -14.170
  36000125  58.25167    8.76500     0.00      -11.130
  42007038  58.25167   10.35333     0.00      -15.480
  42007034  58.25167   10.45000     0.00      -21.780
  29000072  58.25000   10.25833     0.00      -16.410
  29000033  58.24833    9.16667     0.00       -8.170
  29000001  58.24833    9.39500     0.00      -18.470
  29000068  58.24833    9.89667     0.00      -25.370
  42007502  58.24667    9.62500     0.00       -9.970
  29000008  58.24500    8.84000     0.00       -5.900
  29000001  58.24500    9.36333     0.00      -16.700
  29000044  58.24333    9.09667     0.00      -11.970
  29000058  58.24333    9.13000     0.00      -13.870
  29000042  58.24333    9.62667     0.00       -8.470
  29000038  58.24167   10.55500     0.00      -14.430
  29000001  58.24000    9.43000     0.00      -18.900
  29000001  58.23833    9.33000     0.00      -18.160
  42007027  58.23833   11.00500     0.00       -9.480
  29000004  58.23667    8.92000     0.00      -12.830
  29000040  58.23667   10.01833     0.00      -12.830
  42007033  58.23667   10.73667     0.00      -11.280
  29000064  58.23500    9.48500     0.00      -13.590
  42007038  58.23500   10.33833     0.00      -13.570
  29000038  58.23500   10.51667     0.00      -16.090
  42007029  58.23500   10.82667     0.00      -13.570
  29000006  58.23333    8.95000     0.00      -12.660
  29000033  58.23333    9.13833     0.00       -6.660
  29000001  58.23333    9.29833     0.00      -16.660
  29000068  58.23333    9.90333     0.00      -24.060
  29000070  58.23333   10.15167     0.00      -13.860
  42007034  58.23333   10.46167     0.00      -19.670
  29000001  58.23000    9.46333     0.00      -19.290
  42007502  58.22833    9.60833     0.00       -9.370
  29000044  58.22667    9.10500     0.00      -11.710
  29000001  58.22667    9.26500     0.00      -16.310
  29000042  58.22667    9.63500     0.00       -8.110
  29000008  58.22333    8.85333     0.00      -10.340
  29000068  58.22167    9.91167     0.00      -22.910
  36000157  58.22167   10.94000     0.00      -18.700
  42007027  58.22167   11.02000     0.00      -13.370
  29000040  58.22000   10.02833     0.00      -10.370
  42007033  58.22000   10.74667     0.00      -10.260
  29000003  58.21833    8.66333     0.00       -3.640
  29000004  58.21833    8.93000     0.00      -14.740
  29000072  58.21833   10.27667     0.00      -13.140
  42007038  58.21833   10.32500     0.00      -14.360
  29000070  58.21667   10.16000     0.00      -12.000
  42007034  58.21667   10.47500     0.00      -16.270
  42007029  58.21667   10.83667     0.00      -15.170
  29000064  58.21500    9.49667     0.00      -15.070
  29000033  58.21333    9.07833     0.00      -12.830
  29000006  58.21167    8.96333     0.00      -15.800
  42007502  58.21167    9.59000     0.00      -10.460
  29000002  58.21000    8.84333     0.00      -15.860
  36000124  58.20833    8.66500     0.00      -12.620
  29000042  58.20833    9.64500     0.00       -7.730
  42007027  58.20833   11.03500     0.00      -14.570
